| genres                                              | movie_count |
| --------------------------------------------------- | ----------- |
| Family|Animation|Fantasy                            |           2 |
| Family|Animation|Comedy|Adventure                   |           2 |
| Family|Adventure|Animation                          |           2 |
| Drama|Western|Crime                                 |           2 |
| Drama|Western|Adventure                             |           2 |
| Drama|War|Thriller                                  |           2 |
| Drama|War|History                                   |           2 |
| Drama|War|Action                                    |           2 |
| Drama|Thriller|Science Fiction|Mystery              |           2 |
| Drama|Thriller|Foreign                              |           2 |
| Drama|Thriller|Crime|Mystery|Comedy                 |           2 |
| Drama|Science Fiction|Mystery                       |           2 |
| Drama|Science Fiction|Comedy                        |           2 |
| Drama|Romance|Western                               |           2 |
| Drama|Romance|Science Fiction|Thriller              |           2 |
| Drama|Romance|Family                                |           2 |
| Drama|Romance|Crime                                 |           2 |
| Drama|Mystery|Romance|Thriller                      |           2 |
| Drama|Mystery|Horror                                |           2 |
| Drama|Mystery|Crime                                 |           2 |
| Drama|Music|Comedy                                  |           2 |
| Drama|Horror|Thriller|Romance                       |           2 |
| Drama|Horror|Thriller|Mystery                       |           2 |
| Drama|Horror|Thriller|Foreign                       |           2 |
| Drama|Horror|Thriller|Crime                         |           2 |
| Drama|Horror|Science Fiction                        |           2 |
| Drama|Horror|Mystery                                |           2 |
| Drama|Horror|Crime                                  |           2 |
| Drama|Horror|Action|Thriller|Science Fiction        |           2 |
| Drama|History|Western                               |           2 |
| Drama|History|TV Movie                              |           2 |
| Drama|History|Mystery|Thriller                      |           2 |
| Drama|History|Foreign                               |           2 |
| Drama|Foreign|Horror                                |           2 |
| Drama|Family|Fantasy|Adventure                      |           2 |
| Drama|Documentary|Foreign                           |           2 |
| Drama|Crime|Romance                                 |           2 |
| Drama|Crime|Mystery|Thriller                        |           2 |
| Drama|Crime|Mystery                                 |           2 |
| Drama|Crime|History                                 |           2 |
| Drama|Comedy|Thriller|Mystery                       |           2 |
| Drama|Comedy|Family|Foreign                         |           2 |
| Drama|Animation                                     |           2 |
| Drama|Adventure|Western                             |           2 |
| Drama|Adventure|History                             |           2 |
| Drama|Action|History|War                            |           2 |
| Drama|Action|History                                |           2 |
| Drama|Action|Comedy|Romance                         |           2 |
| Drama|Action|Adventure|History|War                  |           2 |
| Documentary|Science Fiction                         |           2 |
| Documentary|Music|Family                            |           2 |
| Documentary|History|Music                           |           2 |
| Documentary|Drama|Music                             |           2 |
| Documentary|Comedy|Drama                            |           2 |
| Documentary|Animation                               |           2 |
| Documentary|Adventure                               |           2 |
| Crime|Thriller|Horror|Drama                         |           2 |
| Crime|Thriller|Horror                               |           2 |
| Crime|Thriller|Comedy                               |           2 |
| Crime|Horror|Mystery                                |           2 |
| Crime|Drama|Horror                                  |           2 |
| Crime|Drama|Action|Thriller|Science Fiction         |           2 |
| Crime|Comedy|Thriller                               |           2 |
| Crime|Comedy|Romance                                |           2 |
| Crime|Comedy|Drama                                  |           2 |
| Comedy|Thriller|Mystery                             |           2 |
| Comedy|Thriller|Crime|Mystery                       |           2 |
| Comedy|Romance|Fantasy                              |           2 |
| Comedy|Mystery|Thriller                             |           2 |
| Comedy|Foreign|Romance                              |           2 |
| Comedy|Fantasy|Romance|Science Fiction              |           2 |
| Comedy|Family|Music|Romance                         |           2 |
| Comedy|Family|Animation|Fantasy|Music               |           2 |
| Comedy|Drama|Romance|Thriller                       |           2 |
| Comedy|Drama|Foreign|Romance                        |           2 |
| Comedy|Drama|Fantasy                                |           2 |
| Comedy|Drama|Family|Fantasy                         |           2 |
| Comedy|Documentary|Music                            |           2 |
| Comedy|Documentary|Action                           |           2 |
| Comedy|Crime|Drama|Romance|Thriller                 |           2 |
| Comedy|Adventure|Romance                            |           2 |
| Comedy|Action|Crime|Adventure                       |           2 |
| Comedy|Action|Crime                                 |           2 |
| Animation|Science Fiction|Action                    |           2 |
| Animation|Music|Family                              |           2 |
| Animation|Fantasy|Science Fiction                   |           2 |
| Animation|Family|Romance                            |           2 |
| Animation|Family|Adventure|Science Fiction          |           2 |
| Animation|Comedy|Music                              |           2 |
| Animation|Comedy|Family|Science Fiction             |           2 |
| Animation|Comedy|Family|Fantasy|Music               |           2 |
| Animation|Comedy|Family|Adventure|Fantasy           |           2 |
| Animation|Comedy|Drama                              |           2 |
| Animation|Comedy|Adventure|Family                   |           2 |
| Animation|Comedy|Adventure                          |           2 |
| Animation|Adventure|Comedy                          |           2 |
| Animation|Action|Thriller|Science Fiction           |           2 |
| Animation|Action|Family                             |           2 |
| Animation|Action|Adventure|Family                   |           2 |
| Adventure|Thriller|Science Fiction                  |           2 |
| Adventure|Science Fiction|Mystery                   |           2 |
| Adventure|Horror|Action|Thriller|Science Fiction    |           2 |
| Adventure|Horror|Action|Science Fiction             |           2 |
| Adventure|Fantasy|Drama|Science Fiction|Romance     |           2 |
| Adventure|Fantasy|Drama|Science Fiction|Family      |           2 |
| Adventure|Fantasy|Drama|Action                      |           2 |
| Adventure|Fantasy|Animation|Family                  |           2 |
| Adventure|Fantasy|Animation|Action|Science Fiction  |           2 |
| Adventure|Fantasy|Action|Thriller|Science Fiction   |           2 |
| Adventure|Fantasy|Action|Comedy|Science Fiction     |           2 |
| Adventure|Fantasy|Action|Comedy                     |           2 |
| Adventure|Drama|Science Fiction                     |           2 |
| Adventure|Drama|Romance                             |           2 |
| Adventure|Drama|Horror                              |           2 |
| Adventure|Drama|History|Romance                     |           2 |
| Adventure|Drama|Family|Science Fiction              |           2 |
| Adventure|Drama|Action|Romance                      |           2 |
| Adventure|Drama|Action|History|War                  |           2 |
| Adventure|Comedy|Horror                             |           2 |
| Adventure|Comedy|Family|Science Fiction|TV Movie    |           2 |
| Adventure|Comedy|Family|Science Fiction|Action      |           2 |
| Adventure|Comedy|Family|Fantasy|TV Movie            |           2 |
| Adventure|Comedy|Drama|Romance                      |           2 |
| Adventure|Comedy|Drama|Family|Fantasy               |           2 |
| Adventure|Animation|Family|Fantasy|Science Fiction  |           2 |
| Adventure|Animation|Drama                           |           2 |
| Adventure|Animation|Comedy|Science Fiction|Family   |           2 |
| Adventure|Animation|Action|Comedy|Family            |           2 |
| Adventure|Animation|Action                          |           2 |
| Adventure|Animation                                 |           2 |
| Adventure|Action|Fantasy                            |           2 |
| Adventure|Action|Family                             |           2 |
| Adventure|Action|Drama|Thriller                     |           2 |
| Adventure|Action|Comedy|Science Fiction             |           2 |
| Adventure|Action|Comedy|Family                      |           2 |
| Action|Thriller|Crime|Romance                       |           2 |
| Action|Thriller|Adventure|Crime                     |           2 |
| Action|Science Fiction|Comedy                       |           2 |
| Action|Science Fiction|Adventure|Fantasy            |           2 |
| Action|Horror|Thriller|Science Fiction              |           2 |
| Action|History                                      |           2 |
| Action|Foreign                                      |           2 |
| Action|Fantasy|Science Fiction|Thriller             |           2 |
| Action|Family|Fantasy                               |           2 |
| Action|Drama|Thriller|Crime|Mystery                 |           2 |
| Action|Drama|Science Fiction|Thriller               |           2 |
| Action|Drama|Romance|Western                        |           2 |
| Action|Drama|Romance|Thriller                       |           2 |
| Action|Drama|Family                                 |           2 |
| Action|Crime|Science Fiction|Thriller               |           2 |
| Action|Crime|Mystery                                |           2 |
| Action|Crime|Drama|Foreign|Thriller                 |           2 |
| Action|Crime|Comedy                                 |           2 |
| Action|Comedy|War                                   |           2 |
| Action|Comedy|Thriller|Crime|Family                 |           2 |
| Action|Comedy|Horror|Science Fiction|Thriller       |           2 |
| Action|Comedy|Drama|Family                          |           2 |
| Action|Comedy|Crime|Mystery                         |           2 |
| Action|Animation|Fantasy|Science Fiction            |           2 |
| Action|Adventure|Thriller|Crime                     |           2 |
| Action|Adventure|Science Fiction|Fantasy            |           2 |
| Action|Adventure|Mystery|Thriller                   |           2 |
| Action|Adventure|Foreign                            |           2 |
| Action|Adventure|Fantasy|Science Fiction|Thriller   |           2 |
| Action|Adventure|Fantasy|Horror|Science Fiction     |           2 |
| Action|Adventure|Family|Fantasy                     |           2 |
| Action|Adventure|Drama|Romance|Science Fiction      |           2 |
| Action|Adventure|Drama|Mystery|Science Fiction      |           2 |
| Action|Adventure|Drama|History|Western              |           2 |
| Action|Adventure|Drama|History|Romance              |           2 |
| Action|Adventure|Crime|Science Fiction|Thriller     |           2 |
| Action|Adventure|Crime|Mystery|Thriller             |           2 |
| Action|Adventure|Comedy|Fantasy                     |           2 |
| Action|Adventure|Comedy|Family|Science Fiction      |           2 |
| Action|Adventure|Comedy|Drama|Science Fiction       |           2 |
| Action|Adventure|Comedy|Drama|Family                |           2 |
| Action|Adventure|Animation|Fantasy|Science Fiction  |           2 |
| Western|Thriller                                    |           1 |
| Western|Horror|Thriller                             |           1 |
| Western|History|War                                 |           1 |
| Western|History                                     |           1 |
| Western|Drama|Crime|Romance                         |           1 |
| Western|Drama|Comedy|Romance                        |           1 |
| Western|Drama|Adventure|Thriller                    |           1 |
| Western|Comedy|Drama|Music                          |           1 |
| Western|Comedy                                      |           1 |
| Western|Animation|Family|Comedy|Music               |           1 |
| Western|Animation|Adventure|Comedy|Family           |           1 |
| Western|Action|Drama|Science Fiction                |           1 |
| Western|Action|Comedy                               |           1 |
| Western|Action|Adventure|Drama                      |           1 |
| Western|Action|Adventure                            |           1 |
| War|History|Action|Adventure|Drama                  |           1 |
| War|History                                         |           1 |
| War|Drama|Mystery|Romance                           |           1 |
| War|Drama|History|Thriller                          |           1 |
| War|Drama|History|Action|Romance                    |           1 |
| War|Drama|History|Action                            |           1 |
| War|Drama|Foreign|History                           |           1 |
| War|Drama|Action|Adventure|History                  |           1 |
| War|Drama|Action                                    |           1 |
| War|Documentary                                     |           1 |
| War|Crime|Drama|Mystery|Romance                     |           1 |
| War|Comedy|Drama                                    |           1 |
| War|Adventure|Science Fiction                       |           1 |
| War|Adventure|Drama                                 |           1 |
| War|Adventure                                       |           1 |
| War|Action|Thriller|Science Fiction                 |           1 |
| War|Action|Thriller|Drama                           |           1 |
| War|Action|Thriller                                 |           1 |
| War|Action|Science Fiction                          |           1 |
| War|Action|Drama|Romance                            |           1 |
| War|Action|Adventure|Drama|History                  |           1 |
| War|Action|Adventure|Drama                          |           1 |
| Thriller|Western|Mystery                            |           1 |
| Thriller|Western|Adventure                          |           1 |
| Thriller|War|Adventure|Drama                        |           1 |
| Thriller|War                                        |           1 |
| Thriller|TV Movie|Science Fiction|Drama             |           1 |
| Thriller|Science Fiction|Mystery|Romance            |           1 |
| Thriller|Science Fiction|Horror|Mystery             |           1 |
| Thriller|Science Fiction|Horror                     |           1 |
| Thriller|Science Fiction|Foreign                    |           1 |
| Thriller|Science Fiction|Drama|Mystery              |           1 |
| Thriller|Science Fiction|Drama                      |           1 |
| Thriller|Science Fiction|Adventure|Action           |           1 |
| Thriller|Science Fiction|Action|Crime               |           1 |
| Thriller|Romance|Fantasy                            |           1 |
| Thriller|Romance|Drama                              |           1 |
| Thriller|Mystery|Horror|Fantasy                     |           1 |
| Thriller|Mystery|Horror|Drama                       |           1 |
| Thriller|Mystery|Horror                             |           1 |
| Thriller|Mystery|Drama|Horror                       |           1 |
| Thriller|Mystery|Crime                              |           1 |
| Thriller|Mystery|Adventure                          |           1 |
| Thriller|Music|Comedy|Crime                         |           1 |
| Thriller|Horror|War                                 |           1 |
| Thriller|Horror|Romance                             |           1 |
| Thriller|Horror|Drama|Mystery                       |           1 |
| Thriller|Horror|Drama|Fantasy                       |           1 |
| Thriller|Horror|Crime                               |           1 |
| Thriller|Horror|Comedy|Science Fiction              |           1 |
| Thriller|Horror|Comedy|Drama                        |           1 |
| Thriller|Horror|Comedy                              |           1 |
| Thriller|Foreign                                    |           1 |
| Thriller|Fantasy|Crime|Drama                        |           1 |
| Thriller|Fantasy|Comedy|Family|Mystery              |           1 |
| Thriller|Fantasy|Action|Science Fiction|Western     |           1 |
| Thriller|Fantasy|Action|Comedy                      |           1 |
| Thriller|Drama|Romance|Mystery                      |           1 |
| Thriller|Drama|Romance|Crime                        |           1 |
| Thriller|Drama|Mystery|Crime                        |           1 |
| Thriller|Drama|Horror|Science Fiction               |           1 |
| Thriller|Drama|Horror|Fantasy                       |           1 |
| Thriller|Drama|Fantasy                              |           1 |
| Thriller|Drama|Comedy                               |           1 |
| Thriller|Drama|Adventure|Action|History             |           1 |
| Thriller|Drama|Action|Mystery                       |           1 |
| Thriller|Drama|Action|Crime|War                     |           1 |
| Thriller|Documentary|Crime|History                  |           1 |
| Thriller|Documentary                                |           1 |
| Thriller|Crime|Science Fiction|Mystery              |           1 |
| Thriller|Crime|Science Fiction                      |           1 |
| Thriller|Crime|Romance                              |           1 |
| Thriller|Crime|Drama|Horror                         |           1 |
| Thriller|Crime|Drama|Action|Comedy                  |           1 |
| Thriller|Crime|Drama|Action                         |           1 |
| Thriller|Crime|Documentary                          |           1 |
| Thriller|Crime|Action|Drama                         |           1 |
| Thriller|Comedy|Horror|Mystery                      |           1 |
| Thriller|Comedy|Family|Horror                       |           1 |
| Thriller|Comedy|Drama|Romance|Science Fiction       |           1 |
| Thriller|Comedy|Crime|Adventure                     |           1 |
| Thriller|Comedy|Action                              |           1 |
| Thriller|Animation|Action|Science Fiction|Adventure |           1 |
| Thriller|Animation|Action|Crime                     |           1 |
| Thriller|Adventure|History|Drama                    |           1 |
| Thriller|Adventure|Fantasy|Science Fiction|Romance  |           1 |
| Thriller|Adventure|Fantasy                          |           1 |
| Thriller|Adventure|Drama|Crime                      |           1 |
| Thriller|Adventure|Action|Comedy|Drama              |           1 |
| Thriller|Action|War                                 |           1 |
| Thriller|Action|Science Fiction|Horror|Mystery      |           1 |
| Thriller|Action|Science Fiction|Crime               |           1 |
| Thriller|Action|Romance|Science Fiction|Adventure   |           1 |
| Thriller|Action|Mystery                             |           1 |
| Thriller|Action|Horror|Science Fiction|Crime        |           1 |
| Thriller|Action|Fantasy|Horror                      |           1 |
| Thriller|Action|Drama|War                           |           1 |
| Thriller|Action|Drama|Science Fiction               |           1 |
| Thriller|Action|Drama|Music|Romance                 |           1 |
| Thriller|Action|Drama|Crime                         |           1 |
| Thriller|Action|Comedy|Science Fiction              |           1 |
| Thriller|Action|Comedy                              |           1 |
| Thriller|Action|Adventure|Science Fiction           |           1 |
| Thriller|Action|Adventure|Crime                     |           1 |
| Thriller|Action|Adventure|Comedy|Crime              |           1 |
| TV Movie|Thriller|Drama|History|Romance             |           1 |
| TV Movie|Science Fiction|Action|Adventure|Horror    |           1 |
| TV Movie|Science Fiction|Action                     |           1 |
| TV Movie|Science Fiction                            |           1 |
| TV Movie|Romance|Family                             |           1 |
| TV Movie|Romance|Drama|Thriller                     |           1 |
| TV Movie|Romance|Comedy|Drama                       |           1 |
| TV Movie|Horror|Thriller                            |           1 |
| TV Movie|Horror|Science Fiction|Thriller            |           1 |
| TV Movie|Horror|Science Fiction                     |           1 |
| TV Movie|Horror|Mystery                             |           1 |
| TV Movie|Fantasy|Family|Adventure                   |           1 |
| TV Movie|Fantasy|Drama|Comedy|Family                |           1 |
| TV Movie|Fantasy|Comedy|Romance|Family              |           1 |
| TV Movie|Fantasy|Animation|Horror|Action            |           1 |
| TV Movie|Fantasy|Animation|Action|Thriller          |           1 |
| TV Movie|Family|Comedy|Drama                        |           1 |
| TV Movie|Family|Comedy|Adventure|Crime              |           1 |
| TV Movie|Drama|Mystery|Romance                      |           1 |
| TV Movie|Drama|History                              |           1 |
| TV Movie|Drama|Fantasy                              |           1 |
| TV Movie|Drama|Family                               |           1 |
| TV Movie|Drama|Comedy|Music|Romance                 |           1 |
| TV Movie|Crime|Drama                                |           1 |
| TV Movie|Comedy|Science Fiction|Family|Adventure    |           1 |
| TV Movie|Comedy|Romance|Family                      |           1 |
| TV Movie|Comedy|Romance                             |           1 |
| TV Movie|Comedy|Fantasy                             |           1 |
| TV Movie|Comedy|Family|Romance                      |           1 |
| TV Movie|Comedy|Family|Fantasy|Romance              |           1 |
| TV Movie|Comedy|Family|Adventure                    |           1 |
| TV Movie|Comedy|Family                              |           1 |
| TV Movie|Comedy|Drama|Romance                       |           1 |
| TV Movie|Comedy|Documentary                         |           1 |
| TV Movie|Comedy|Adventure|Family                    |           1 |
| TV Movie|Comedy                                     |           1 |
| TV Movie|Animation|Fantasy                          |           1 |
| TV Movie|Animation|Family|Mystery|Comedy            |           1 |
| TV Movie|Animation|Family|Fantasy                   |           1 |
| TV Movie|Animation|Family|Comedy                    |           1 |
| TV Movie|Animation|Family                           |           1 |
| TV Movie|Animation|Adventure                        |           1 |
| TV Movie|Adventure|Drama|Science Fiction            |           1 |
| TV Movie|Adventure|Comedy|Family                    |           1 |
| TV Movie|Adventure|Comedy                           |           1 |
| TV Movie|Adventure                                  |           1 |
| TV Movie|Action|Science Fiction                     |           1 |
| TV Movie|Action|Drama|Western                       |           1 |
| TV Movie|Action|Adventure|Documentary               |           1 |
| TV Movie|Action|Adventure|Comedy|Family             |           1 |
| Science Fiction|Thriller|Mystery                    |           1 |
| Science Fiction|Thriller|Fantasy                    |           1 |
| Science Fiction|Thriller|Drama|Crime                |           1 |
| Science Fiction|Thriller|Action|Adventure           |           1 |
| Science Fiction|Mystery|Thriller                    |           1 |
| Science Fiction|Mystery|Horror|Thriller             |           1 |
| Science Fiction|Mystery|Adventure                   |           1 |
| Science Fiction|Horror|Mystery                      |           1 |
| Science Fiction|Horror|Action|Thriller              |           1 |
| Science Fiction|Fantasy|Horror|Drama                |           1 |
| Science Fiction|Fantasy|Action|Crime                |           1 |
| Science Fiction|Fantasy|Action|Adventure            |           1 |
| Science Fiction|Fantasy                             |           1 |
| Science Fiction|Drama|Romance|Fantasy               |           1 |
| Science Fiction|Drama|Romance                       |           1 |
| Science Fiction|Drama|Fantasy|Romance               |           1 |
| Science Fiction|Drama|Family                        |           1 |
| Science Fiction|Drama|Comedy                        |           1 |
| Science Fiction|Comedy|Thriller|Horror              |           1 |
| Science Fiction|Comedy|Romance                      |           1 |
| Science Fiction|Comedy|Mystery                      |           1 |
| Science Fiction|Comedy|Family|Romance               |           1 |
| Science Fiction|Comedy|Drama|Romance                |           1 |
| Science Fiction|Comedy|Drama|Crime                  |           1 |
| Science Fiction|Comedy|Crime|Action                 |           1 |
| Science Fiction|Comedy|Crime                        |           1 |
| Science Fiction|Comedy|Animation|Family             |           1 |
| Science Fiction|Comedy|Adventure                    |           1 |
| Science Fiction|Animation|Family|Comedy|Adventure   |           1 |
| Science Fiction|Animation|Comedy                    |           1 |
| Science Fiction|Adventure|Thriller                  |           1 |
| Science Fiction|Adventure|Fantasy                   |           1 |
| Science Fiction|Adventure|Family|Fantasy            |           1 |
| Science Fiction|Adventure|Family                    |           1 |
| Science Fiction|Adventure|Drama|Fantasy             |           1 |
| Science Fiction|Adventure|Comedy                    |           1 |
| Science Fiction|Adventure|Animation|Action|Family   |           1 |
| Science Fiction|Adventure|Action|Comedy|Family      |           1 |
| Science Fiction|Action|Thriller|Crime|Drama         |           1 |
| Science Fiction|Action|Thriller|Adventure           |           1 |
| Science Fiction|Action|Horror|Thriller|Adventure    |           1 |
| Science Fiction|Action|Comedy|Horror                |           1 |
| Science Fiction|Action|Comedy                       |           1 |
| Science Fiction|Action|Animation|Adventure          |           1 |
| Science Fiction|Action|Adventure|Fantasy|Comedy     |           1 |
| Science Fiction|Action|Adventure|Drama|Thriller     |           1 |
| Science Fiction|Action|Adventure|Drama              |           1 |
| Science Fiction|Action|Adventure|Comedy|Family      |           1 |
| Science Fiction|Action|Adventure|Animation|Family   |           1 |
| Science Fiction|Action|Adventure|Animation          |           1 |
| Romance|Western                                     |           1 |
| Romance|War|Documentary|Drama                       |           1 |
| Romance|Thriller|Western                            |           1 |
| Romance|Science Fiction|Thriller                    |           1 |
| Romance|Science Fiction|Horror|Action|Crime         |           1 |
| Romance|Science Fiction|Drama|Fantasy               |           1 |
| Romance|Science Fiction|Drama                       |           1 |
| Romance|Science Fiction                             |           1 |
| Romance|Music|TV Movie|Comedy                       |           1 |
| Romance|Music|Comedy                                |           1 |
| Romance|Horror|Thriller                             |           1 |
| Romance|Horror                                      |           1 |
| Romance|Fantasy|Horror                              |           1 |
| Romance|Fantasy|Family|Drama                        |           1 |
| Romance|Fantasy|Drama|Comedy                        |           1 |
| Romance|Fantasy|Animation|Music                     |           1 |
| Romance|Family|Animation|Music                      |           1 |
| Romance|Family|Animation|Fantasy|Music              |           1 |
| Romance|Drama|War                                   |           1 |
| Romance|Drama|Mystery|Thriller|Horror               |           1 |
| Romance|Drama|History                               |           1 |
| Romance|Drama|Foreign                               |           1 |
| Romance|Drama|Family                                |           1 |
| Romance|Drama|Crime                                 |           1 |
| Romance|Drama|Comedy|Mystery                        |           1 |
| Romance|Drama|Adventure                             |           1 |
| Romance|Crime|Thriller|Drama                        |           1 |
| Romance|Crime|Drama|Thriller                        |           1 |
| Romance|Crime|Drama                                 |           1 |
| Romance|Crime|Comedy                                |           1 |
| Romance|Comedy|Thriller                             |           1 |
| Romance|Comedy|Family|Action|Adventure              |           1 |
| Romance|Comedy|Drama|Mystery                        |           1 |
| Romance|Comedy|Drama|Music                          |           1 |
| Romance|Comedy|Drama|Horror                         |           1 |
| Romance|Comedy|Drama|Foreign                        |           1 |
| Romance|Comedy|Drama|Family                         |           1 |
| Romance|Comedy|Crime|Fantasy                        |           1 |
| Romance|Comedy|Crime                                |           1 |
| Romance|Comedy|Animation|Drama|Family               |           1 |
| Romance|Animation|Family|Comedy|Adventure           |           1 |
| Romance|Animation|Family|Adventure|Fantasy          |           1 |
| Romance|Animation|Adventure|Comedy|Family           |           1 |
| Romance|Adventure|Action|History                    |           1 |
| Romance|Action|Comedy|Crime|Mystery                 |           1 |
| Romance|Action|Comedy                               |           1 |
| Romance|Action|Adventure|Western|Drama              |           1 |
| Romance|Action|Adventure|Crime|Mystery              |           1 |
| Mystery|Thriller|Horror|Science Fiction             |           1 |
| Mystery|Thriller|Fantasy|Horror|Drama               |           1 |
| Mystery|Thriller|Drama|Romance|Crime                |           1 |
| Mystery|Thriller|Crime|Horror                       |           1 |
| Mystery|Thriller|Crime|Drama                        |           1 |
| Mystery|Thriller|Adventure                          |           1 |
| Mystery|Science Fiction|Thriller|Drama              |           1 |
| Mystery|Science Fiction|Romance                     |           1 |
| Mystery|Science Fiction                             |           1 |
| Mystery|Romance|Thriller                            |           1 |
| Mystery|Horror|Thriller|Crime                       |           1 |
| Mystery|Horror|Comedy                               |           1 |
| Mystery|Horror|Action                               |           1 |
| Mystery|Fantasy|Comedy|Adventure                    |           1 |
| Mystery|Fantasy|Adventure|Comedy                    |           1 |
| Mystery|Drama|Thriller|Romance|War                  |           1 |
| Mystery|Drama|Science Fiction|Thriller              |           1 |
| Mystery|Drama|Science Fiction                       |           1 |
| Mystery|Drama|Horror|Thriller                       |           1 |
| Mystery|Drama|Horror|Science Fiction                |           1 |
| Mystery|Drama|Horror                                |           1 |
| Mystery|Drama|History|Family|Thriller               |           1 |
| Mystery|Drama|Fantasy|Science Fiction|Thriller      |           1 |
| Mystery|Drama|Fantasy                               |           1 |
| Mystery|Drama|Crime|Thriller|Horror                 |           1 |
| Mystery|Drama|Crime|Thriller                        |           1 |
| Mystery|Drama|Comedy                                |           1 |
| Mystery|Drama|Adventure                             |           1 |
| Mystery|Documentary|Crime                           |           1 |
| Mystery|Crime|Drama|Thriller                        |           1 |
| Mystery|Crime|Action|Thriller|Drama                 |           1 |
| Mystery|Comedy|Drama                                |           1 |
| Mystery|Comedy|Crime                                |           1 |
| Mystery|Animation|Comedy|Fantasy                    |           1 |
| Mystery|Adventure|Comedy|Romance|Drama              |           1 |
| Mystery|Adventure|Comedy                            |           1 |
| Mystery|Action|Thriller|Science Fiction|Adventure   |           1 |
| Mystery|Action|Drama|Thriller|Crime                 |           1 |
| Mystery|Action|Adventure|Horror                     |           1 |
| Music|Romance|Family                                |           1 |
| Music|Romance|Drama                                 |           1 |
| Music|Romance|Comedy|Drama                          |           1 |
| Music|Romance|Comedy                                |           1 |
| Music|Family|Drama                                  |           1 |
| Music|Family|Comedy                                 |           1 |
| Music|Family|Animation|Comedy                       |           1 |
| Music|Drama|Romance|Crime                           |           1 |
| Music|Drama|Fantasy|Romance                         |           1 |
| Music|Drama|Documentary|Crime                       |           1 |
| Music|Drama|Crime|Romance                           |           1 |
| Music|Drama|Crime|Comedy                            |           1 |
| Music|Drama|Crime                                   |           1 |
| Music|Documentary|Drama                             |           1 |
| Music|Crime|Drama                                   |           1 |
| Music|Comedy|Romance|Drama                          |           1 |
| Music|Comedy|Family|Romance                         |           1 |
| Music|Comedy|Drama|Romance|Science Fiction          |           1 |
| Music|Comedy|Drama|Romance                          |           1 |
| Music|Comedy|Drama|Family                           |           1 |
| Music|Comedy|Crime                                  |           1 |
| Music|Comedy|Action|Crime                           |           1 |
| Music|Animation|Comedy|Family                       |           1 |
| Music|Adventure|Animation|Action|Comedy             |           1 |
| Music|Action|Comedy|Crime                           |           1 |
| Music|Action|Adventure|Comedy|Family                |           1 |
| Horror|Western|Adventure|Drama                      |           1 |
| Horror|Thriller|Western                             |           1 |
| Horror|Thriller|War                                 |           1 |
| Horror|Thriller|Science Fiction|Mystery|Foreign     |           1 |
| Horror|Thriller|Mystery|Fantasy                     |           1 |
| Horror|Thriller|Fantasy|Mystery                     |           1 |
| Horror|Thriller|Drama|Mystery                       |           1 |
| Horror|Thriller|Crime|Drama                         |           1 |
| Horror|Thriller|Comedy|Crime                        |           1 |
| Horror|Thriller|Comedy|Action                       |           1 |
| Horror|Thriller|Adventure                           |           1 |
| Horror|TV Movie                                     |           1 |
| Horror|Science Fiction|TV Movie                     |           1 |
| Horror|Science Fiction|Mystery                      |           1 |
| Horror|Science Fiction|Fantasy                      |           1 |
| Horror|Science Fiction|Crime                        |           1 |
| Horror|Science Fiction|Action                       |           1 |
| Horror|Romance|Thriller                             |           1 |
| Horror|Romance|Comedy                               |           1 |
| Horror|Mystery|Thriller|Crime                       |           1 |
| Horror|Mystery|TV Movie|Thriller                    |           1 |
| Horror|Mystery|Fantasy|Thriller                     |           1 |
| Horror|Mystery|Crime                                |           1 |
| Horror|Foreign                                      |           1 |
| Horror|Fantasy|Thriller                             |           1 |
| Horror|Fantasy|Comedy                               |           1 |
| Horror|Family|Foreign                               |           1 |
| Horror|Drama|Thriller|Science Fiction               |           1 |
| Horror|Drama|Thriller|Mystery                       |           1 |
| Horror|Drama|Thriller|Crime                         |           1 |
| Horror|Drama|Romance|Thriller                       |           1 |
| Horror|Drama|Romance                                |           1 |
| Horror|Documentary|Mystery                          |           1 |
| Horror|Documentary                                  |           1 |
| Horror|Crime|Mystery|Thriller                       |           1 |
| Horror|Crime|Drama|Thriller                         |           1 |
| Horror|Comedy|Science Fiction|Thriller              |           1 |
| Horror|Comedy|Music|Science Fiction                 |           1 |
| Horror|Comedy|Family                                |           1 |
| Horror|Comedy|Drama                                 |           1 |
| Horror|Comedy|Crime|Thriller                        |           1 |
| Horror|Comedy|Action|Science Fiction|Thriller       |           1 |
| Horror|Comedy|Action|Fantasy|Science Fiction        |           1 |
| Horror|Animation|Mystery                            |           1 |
| Horror|Adventure|Fantasy                            |           1 |
| Horror|Adventure|Drama|Thriller                     |           1 |
| Horror|Adventure|Action                             |           1 |
| Horror|Action|Thriller|Crime                        |           1 |
| Horror|Action|Science Fiction|Thriller              |           1 |
| Horror|Action|Mystery|Thriller                      |           1 |
| Horror|Action|Drama|Fantasy|War                     |           1 |
| Horror|Action|Crime|Drama|Thriller                  |           1 |
| History|War|Action|Drama                            |           1 |
| History|Romance|War                                 |           1 |
| History|Music                                       |           1 |
| History|Drama|Western|Crime                         |           1 |
| History|Drama|Thriller|War                          |           1 |
| History|Drama|Thriller|Mystery                      |           1 |
| History|Drama|Thriller|Crime|Mystery                |           1 |
| History|Drama|Thriller                              |           1 |
| History|Drama|Romance                               |           1 |
| History|Drama|Music                                 |           1 |
